date,Party,death,death_population_1000000,death_previous7_avg,death_previous7_avg_population_1000000,positive,positive_population_1000000,positive_previous7_avg,positive_previous7_avg_population_1000000
2020-05-17,Republican,792.9615384615385,122.29155148522183,17.48901098901099,2.7687125306700624,17046.346153846152,2965.9694058278556,332.2967032967033,58.90235989266632
2020-05-18,Democratic,2633.04,319.4500539408637,35.137142857142855,5.075931331745934,42421.28,5386.058676995818,569.3828571428571,83.87930469085053
2020-05-18,Republican,803.0384615384615,123.73258787838193,17.06043956043956,2.694924286070192,17337.846153846152,3011.75658155304,335.3516483516483,58.47946162521776
2020-05-19,Democratic,2667.56,324.89256764303593,34.325714285714284,5.08769937821008,42900.04,5463.067485277215,556.8000000000001,83.51435596913512
2020-05-19,Republican,820.8461538461538,126.56704006290617,16.972527472527474,2.6698733587207335,17675.884615384617,3072.116795537106,337.2252747252748,59.316554760249126
2020-05-20,Democratic,2702.72,329.650813619573,32.74285714285714,4.745500590967812,43423.88,5540.981391663732,554.5771428571428,82.80792597464477
2020-05-20,Republican,840.8846153846154,129.71366041062564,16.82417582417583,2.6517280066413864,17989.384615384617,3128.9511187930793,339.82417582417577,60.26340406453633
2020-05-21,Democratic,2739.56,334.4715998155292,30.6,4.453663096393861,44067.96,5635.446475904523,552.1142857142856,82.30357692154814
2020-05-21,Republican,859.0384615384615,132.54970632307527,16.219780219780226,2.554789280861566,18387.96153846154,3205.233909227,341.4175824175824,61.75476835486487
2020-05-22,Democratic,2776.48,340.0592029244882,30.2,4.4145654385874655,44673.64,5722.694324226251,549.7657142857142,81.79135236792196
2020-05-22,Republican,875.1538461538462,135.24629672011528,15.725274725274723,2.484656769299699,18745.5,3272.793236648272,342.81868131868134,61.32693481259127
2020-05-23,Democratic,2802.52,344.08474630738425,30.85714285714286,4.594107909852662,45171.84,5788.325273327094,539.5942857142858,79.10257712030361
2020-05-23,Republican,890.9615384615385,137.69723770897096,15.494505494505498,2.4810268614260105,19094.153846153848,3339.2770473948885,335.3901098901099,61.70906102233797
2020-05-24,Democratic,2821.08,346.5359196064629,30.217142857142857,4.409486598454763,45642.4,5844.314734077842,536.4399999999999,77.30622846319943
2020-05-24,Republican,899.2692307692307,139.05132758555644,15.186813186813186,2.394253728619223,19411.5,3397.9701084238554,337.8791208791208,61.714386085142785
2020-05-25,Democratic,2835.68,349.20256652099107,28.948571428571427,4.250358940018209,46118.28,5920.5592397707505,528.1428571428572,76.35722325356171
2020-05-25,Republican,906.6923076923077,140.18825763962812,14.807692307692305,2.350809965892309,19674.19230769231,3443.3412571366785,333.7637362637362,61.6549536548052
2020-05-26,Democratic,2850.64,352.1114447080904,26.154285714285717,3.888411009293498,46539.28,5980.233568274411,519.8914285714286,73.88086899959924
2020-05-26,Republican,917.1538461538462,142.06642818790385,13.758241758241759,2.214198303571098,19906.384615384617,3485.432731059024,318.642857142857,59.045133645988294
2020-05-27,Democratic,2886.16,357.44509354829364,26.205714285714283,3.9706114183886645,46996.96,6040.424492047205,510.44,71.34901434049596
2020-05-27,Republican,933.8461538461538,144.82746146394146,13.280219780219777,2.159114436187974,20209.03846153846,3539.194997391869,317.09340659340666,58.60626837125559
2020-05-28,Democratic,2915.76,361.96441882579745,25.171428571428567,3.927545572895458,47512.72,6103.7547964059595,492.1085714285714,66.90118864306231
2020-05-28,Republican,952.6538461538462,148.04973954229987,13.373626373626374,2.2142904598892286,20578.884615384617,3604.5804508119036,312.98901098901104,57.04950594070053
2020-05-29,Democratic,2946.04,366.5335137641776,24.22285714285714,3.7820444056698914,48049.16,6172.509632657911,482.21714285714285,64.25932977595163
2020-05-29,Republican,969.0384615384615,150.84866336504487,13.412087912087916,2.228909520704233,20961.576923076922,3671.7801849213133,316.58241758241763,56.99813546757718
2020-05-30,Democratic,2971.28,370.36060232525494,24.108571428571427,3.753693716838646,48583.68,6249.320403382854,487.4057142857143,65.85644715082312
2020-05-30,Republican,980.5769230769231,153.0449273310996,12.802197802197803,2.1925270888755217,21358.76923076923,3745.992119888004,323.5164835164835,58.102153213302294
2020-05-31,Democratic,2986.92,372.67144176914286,23.69142857142857,3.7336460232399697,49063.44,6304.550023804935,488.72,65.74789853244172
2020-05-31,Republican,990.5384615384615,154.45735601309946,13.038461538461537,2.200861203934724,21727.5,3805.20001895917,330.85714285714283,58.175701505044955
2020-06-01,Democratic,2998.16,374.3021605431359,23.21142857142857,3.585656288877832,49477.44,6363.510159190348,479.88,63.27870277422821
2020-06-01,Republican,1005.4615384615385,156.81789535573878,14.109890109890111,2.3756625308729555,22110.76923076923,3872.439752035524,348.0824175824175,61.299784985549735
2020-06-02,Democratic,3020.28,377.2951670630122,24.23428571428571,3.597674622131675,49915.24,6416.705147276792,482.2800000000001,62.35308271462581
2020-06-02,Republican,1021.1538461538462,159.24190102436498,14.85714285714286,2.4536389766373117,22455.846153846152,3927.724309971666,364.20879120879124,63.18451127323446
2020-06-03,Democratic,3045.56,380.7723213785206,22.77142857142857,3.332461118603849,50330.56,6474.883826908613,476.2285714285715,62.065619265915466
2020-06-03,Republican,1034.9615384615386,161.4641152635368,14.445054945054947,2.3766648285136203,22834.30769230769,3991.3339063020444,375.03846153846155,64.59127270145382
2020-06-04,Democratic,3069.68,384.26132068569683,21.988571428571433,3.185271694271372,50749.88,6531.725595089881,462.4514285714285,61.138685526274365
2020-06-04,Republican,1046.1153846153845,163.34798974649013,13.351648351648352,2.1854643148843222,23213.76923076923,4054.8907594970556,376.4120879120879,64.33004409787904
2020-06-05,Democratic,3089.32,387.37065677107324,20.468571428571423,2.9767347152708212,51232.88,6593.81962273968,454.817142857143,60.18714144025266
2020-06-05,Republican,1058.9615384615386,165.521402145954,12.846153846153843,2.096105540129869,23643.19230769231,4126.6568119034,383.08791208791206,64.98237528315522
2020-06-06,Democratic,3106.84,389.65553837923653,19.365714285714287,2.7564194362830996,51703.92,6654.5188093670995,445.74857142857144,57.88548656917777
2020-06-06,Republican,1070.076923076923,167.2287007875521,12.785714285714285,2.026253350921784,24067.615384615383,4201.852666753089,386.978021978022,65.12293526644065
2020-06-07,Democratic,3120.08,391.4653384361408,19.02285714285714,2.6848423809997337,52085.04,6701.735955637455,431.65714285714296,56.7408474046457
2020-06-07,Republican,1074.5384615384614,167.95230095642074,12.000000000000002,1.9278492776173133,24422.384615384617,4261.749740518947,384.98351648351644,65.22138879425394
2020-06-08,Democratic,3137.12,394.2618770494348,19.851428571428574,2.8513880723284215,52461.2,6747.897803203652,426.25142857142856,54.912520573329424
2020-06-08,Republican,1083.576923076923,169.63909669724836,11.159340659340662,1.831600191644223,24712.615384615383,4314.046506177006,371.6923076923077,63.08667916306861
2020-06-09,Democratic,3157.36,397.0501541179123,19.582857142857144,2.822141007842886,52796.84,6793.974324610575,411.65714285714296,53.89559676196917
2020-06-09,Republican,1098.8076923076924,171.90255869975616,11.093406593406595,1.8086653821987269,25045.0,4365.599128506978,369.8791208791209,62.55354550504459
2020-06-10,Democratic,3178.28,399.71487076089494,18.96,2.7060784831963236,53155.04,6839.910037955185,403.4971428571429,52.146601578081636
2020-06-10,Republican,1112.7692307692307,174.32425577686342,11.115384615384613,1.8371629304752233,25495.03846153846,4437.929068429143,380.10439560439556,63.79930887529967
2020-06-11,Democratic,3199.6,402.50779890203086,18.560000000000002,2.6066397451905616,53554.84,6887.903654833599,400.7085714285713,50.882579963388416
2020-06-11,Republican,1126.8076923076924,176.43464109155508,11.527472527472527,1.8695216207235654,25957.076923076922,4511.906304937908,391.9010989010988,65.2879350629788
2020-06-12,Democratic,3217.32,405.01224051212705,18.285714285714292,2.5202262487219436,53954.96,6944.043032011598,388.8685714285714,50.031915610273806
2020-06-12,Republican,1139.5384615384614,178.76912849775502,11.510989010989011,1.8925323359715753,26468.19230769231,4598.766034423015,403.5714285714285,67.44417464565953
2020-06-13,Democratic,3232.6,406.9947888680864,17.965714285714284,2.477035784121398,54426.04,7001.717150223887,388.87428571428575,49.59976297954091
2020-06-13,Republican,1151.5384615384614,180.53096522532704,11.637362637362637,1.9003234911106952,26983.923076923078,4676.1130926200985,416.6153846153847,67.75148940957281
2020-06-14,Democratic,3242.0,408.26008448651135,17.417142857142856,2.3992494357672034,54789.8,7041.505772367532,386.39428571428573,48.53854524715399
2020-06-14,Republican,1156.1538461538462,181.21040652650055,11.659340659340659,1.8940150814399708,27451.53846153846,4750.741988707225,432.7362637362637,69.8560354554682
2020-06-15,Democratic,3251.12,409.9732240262027,16.285714285714285,2.244478139538247,55127.72,7087.573731435609,380.9314285714286,48.52513260456512
2020-06-15,Republican,1162.0384615384614,182.08242321759184,11.208791208791208,1.7776180743347842,27835.46153846154,4808.288179757814,446.1208791208791,70.60595336868701
2020-06-16,Democratic,3267.24,412.57427990361066,15.697142857142856,2.2177322550997585,55458.92,7131.772917773894,380.29714285714283,48.256941880473924
2020-06-16,Republican,1174.6538461538462,183.90585096072357,10.835164835164836,1.7147560372810653,28415.96153846154,4881.569438781145,481.5659340659341,73.71004432488111
2020-06-17,Democratic,3283.48,414.9185836949382,15.028571428571428,2.1719589905776213,55859.4,7180.533903460357,386.33714285714285,48.66055221502471
2020-06-17,Republican,1188.5384615384614,186.32974542937785,10.824175824175825,1.7150699503591977,28947.0,4959.062487365269,493.13736263736257,74.44763127658933
2020-06-18,Democratic,3297.84,416.84103698900503,14.034285714285716,2.047605440996283,56282.8,7227.8411227042725,389.7085714285715,48.5624954100962
2020-06-18,Republican,1201.8461538461538,188.2246791828846,10.719780219780223,1.6842911559042182,29594.26923076923,5048.795511993906,519.5989010989011,76.69845815085695
2020-06-19,Democratic,3311.36,418.9644340668158,13.434285714285714,1.9931705078127004,56762.16,7285.075050736794,401.0285714285716,48.71885981788524
2020-06-19,Republican,1214.0384615384614,190.0926173835188,10.642857142857146,1.6176412693948181,30323.884615384617,5149.738578344529,550.8131868131867,78.71036341735865
2020-06-20,Democratic,3326.32,420.6204657283348,13.388571428571431,1.9465252657497811,57243.64,7343.4196320061055,402.5142857142858,48.81464025460274
2020-06-20,Republican,1223.8461538461538,191.50954067735023,10.329670329670328,1.5683679217175999,31080.30769230769,5245.6927815808585,585.1978021978023,81.36852699439416
2020-06-21,Democratic,3333.56,421.4019124539089,13.080000000000002,1.8774039953425017,57672.24,7391.483200026892,411.77714285714285,49.99677537990849
2020-06-21,Republican,1228.1153846153845,192.1257470837748,10.280219780219783,1.5593343653248948,31715.115384615383,5327.525468764701,609.0824175824175,82.39764000821104
2020-06-22,Democratic,3339.64,422.5204696139232,12.645714285714286,1.7924636553886522,58086.56,7439.09497228137,422.6914285714286,50.217320120822905
2020-06-22,Republican,1233.2692307692307,193.15990261934843,10.175824175824179,1.5824970573937924,32354.26923076923,5423.8648647219825,645.543956043956,87.93952642345265
2020-06-23,Democratic,3354.16,424.2190321653714,12.417142857142856,1.6635360373944093,58577.88,7495.779136879982,445.5657142857142,52.000888443726915
2020-06-23,Republican,1246.6153846153845,195.10264279070168,10.28021978021978,1.5995416899968733,33147.192307692305,5525.961358793875,675.8901098901098,92.05598857324709
2020-06-24,Democratic,3368.6,426.30491727032603,12.160000000000002,1.6266190821982638,59203.44,7561.438195239083,477.72,54.41489882553248
2020-06-24,Republican,1260.576923076923,197.34081291536856,10.29120879120879,1.5730096408558316,34028.03846153846,5638.577079185099,725.8626373626375,97.07351311711854
2020-06-25,Democratic,3382.64,428.09719199545987,12.114285714285716,1.6080221437792808,59748.96,7624.494116469659,495.1657142857143,56.66471339505509
2020-06-25,Republican,1271.8846153846155,198.92120843964264,10.005494505494504,1.5280756081082885,35003.46153846154,5771.549782374307,772.7417582417585,103.25061005434281
2020-06-26,Democratic,3396.08,430.04862901877607,12.102857142857141,1.583456421708608,60362.44,7701.811861662688,514.3257142857143,59.53383013227049
2020-06-26,Republican,1283.4615384615386,201.02469542158082,9.917582417582416,1.5617254340088584,36120.192307692305,5902.0963422340055,828.043956043956,107.47968055563985
2020-06-27,Democratic,3405.32,431.08738501848626,11.285714285714285,1.4952741843073412,60932.32,7767.454877341874,526.9542857142857,60.576463619395845
2020-06-27,Republican,1294.1923076923076,202.73577991093273,10.04945054945055,1.6037484619403675,37250.653846153844,6034.940098677883,881.4780219780218,112.74961672814639
2020-06-28,Democratic,3410.96,431.8419884762805,11.057142857142857,1.4914394317673996,61536.24,7845.384961636846,552.0000000000001,64.84310880142213
2020-06-28,Republican,1299.1538461538462,203.42398984171976,10.148351648351648,1.614034679706426,38275.11538461538,6154.1070454131195,937.1428571428575,118.08308237834551
2020-06-29,Democratic,3418.04,433.3458452227273,11.200000000000003,1.5464822298291534,62192.08,7924.796350304744,586.5028571428571,69.38591114619622
2020-06-29,Republican,1305.1153846153845,204.35687698405113,10.263736263736263,1.5995677663860997,39148.61538461538,6272.209781851526,970.6208791208792,121.19213101850602
2020-06-30,Democratic,3430.56,434.9428716295713,10.914285714285711,1.5319770663142742,62928.52,7997.805723689596,621.5200000000001,71.71808382994479
2020-06-30,Republican,1316.0,205.8717090982571,9.912087912087914,1.5384380439364862,40257.42307692308,6412.655545544476,1015.7472527472527,126.67059810722861
2020-07-01,Democratic,3443.92,436.58836407374577,10.76,1.4690638290599483,63663.12,8085.791954641445,637.0971428571429,74.90767991462319
2020-07-01,Republican,1330.1153846153845,207.9177211041166,9.934065934065936,1.5109868841068623,41496.769230769234,6560.9266731393745,1066.9615384615386,131.7642277077539
2020-07-02,Democratic,3457.92,438.2681786353025,10.754285714285713,1.4529980914060707,64359.04,8170.778961595526,658.5828571428573,78.04069216083845
2020-07-02,Republican,1343.3846153846155,209.7207714673509,10.214285714285719,1.5427947182440274,42894.53846153846,6728.456049165228,1127.2967032967033,136.70089525584598
2020-07-03,Democratic,3471.0,439.8038527702949,10.702857142857143,1.3936033930741132,65114.64,8278.12370838896,678.8857142857144,82.33026381803876
2020-07-03,Republican,1353.7692307692307,211.0673335167759,10.043956043956046,1.4346625850278765,44250.11538461538,6885.497850766333,1161.4175824175823,140.48592979033236
2020-07-04,Democratic,3476.48,440.53982651050114,10.165714285714285,1.3503487845735642,65813.92,8342.237086928468,697.3714285714287,82.11174422665583
2020-07-04,Republican,1360.2307692307693,212.1146966784539,9.434065934065934,1.3398452525030204,45678.307692307695,7059.828855905505,1203.9505494505495,146.41267960394617
2020-07-05,Democratic,3480.16,441.14151739946533,9.885714285714286,1.3285041318835298,66547.96,8425.333311419601,715.9600000000002,82.8497642546795
2020-07-05,Republican,1364.7307692307693,212.587383323866,9.368131868131867,1.3090562117351807,46728.653846153844,7182.024430685085,1207.6483516483518,146.84534075313792
2020-07-06,Democratic,3483.4,441.7085341489424,9.337142857142858,1.1946698466021468,67179.16,8514.019783659629,712.4399999999998,84.17477619355486
2020-07-06,Republican,1370.9615384615386,213.42763428956252,9.406593406593405,1.2958224722159217,47695.46153846154,7306.791752653038,1220.9780219780218,147.7974244002163
2020-07-07,Democratic,3500.64,443.8827808843255,10.011428571428572,1.2771298935362945,67880.56,8604.869207461394,707.4342857142857,86.72335482454264
2020-07-07,Republican,1389.8076923076924,216.24350517915323,10.543956043956042,1.4816851544137335,49006.846153846156,7458.925955306067,1249.9175824175827,149.46720139451284
2020-07-08,Democratic,3515.84,445.62813615257045,10.274285714285714,1.2913960112606742,68812.32,8701.36513437212,735.5999999999999,87.93902567581044
2020-07-08,Republican,1406.1538461538462,218.41930854091746,10.862637362637363,1.500226776685829,50499.61538461538,7631.052775170038,1286.1208791208794,152.87515743295202
2020-07-09,Democratic,3531.6,447.6755252190176,10.525714285714285,1.3439066548164726,69567.8,8792.366326971754,744.1085714285714,88.79819505374707
2020-07-09,Republican,1424.3461538461538,220.62549814870823,11.56593406593407,1.5578180973367712,52030.692307692305,7830.780837938829,1305.164835164835,157.47496982479987
2020-07-10,Democratic,3547.56,449.4939041289409,10.937142857142856,1.3842930512351614,70506.56,8920.461039228445,770.2742857142854,91.76247583421235
2020-07-10,Republican,1441.8461538461538,222.89524218314014,12.582417582417584,1.68970123805205,53680.346153846156,8027.488290496796,1347.1758241758241,163.14149139006622
2020-07-11,Democratic,3560.2,450.90085757860624,11.960000000000003,1.4801472954435964,71415.64,9030.242581914094,800.2457142857144,98.28649928366089
2020-07-11,Republican,1458.5,224.8970272944938,14.038461538461544,1.8260472308628584,55220.153846153844,8207.706558634707,1363.1208791208794,163.98252896131447
2020-07-12,Democratic,3566.4,451.4968332639956,12.320000000000002,1.479330837790036,72189.24,9114.810788264982,805.8971428571431,98.49678240648252
2020-07-12,Republican,1470.8461538461538,226.40795907081758,15.15934065934066,1.9743679638502387,56809.92307692308,8398.76139728389,1440.1813186813183,173.819566656972
2020-07-13,Democratic,3572.44,452.70884485951325,12.720000000000002,1.571472958652987,73065.32,9234.61422041964,840.8799999999999,102.9420623942876
2020-07-13,Republican,1477.6153846153845,227.1148535067499,15.236263736263737,1.9553170310267778,58201.53846153846,8561.36377069339,1500.8681318681317,179.22457400576437
2020-07-14,Democratic,3581.08,453.99235588251645,11.491428571428573,1.4442249997415635,73921.92,9344.212239235561,863.0514285714286,105.62043311059551
2020-07-14,Republican,1497.5384615384614,229.62371195170914,15.390109890109889,1.9114581103651391,59791.96153846154,8757.12371106159,1540.7307692307695,185.45682225078903
2020-07-15,Democratic,3594.24,455.6581612805137,11.199999999999998,1.432860732563321,74965.48,9466.893462433036,879.0228571428572,109.36118972298813
2020-07-15,Republican,1517.8076923076924,232.16278258896773,15.95054945054945,1.9633534354357696,61291.807692307695,8948.115799384857,1541.7417582417584,188.15186060211698
2020-07-16,Democratic,3608.2,457.34433502462497,10.942857142857143,1.381258543658174,75913.16,9586.840243322866,906.4799999999999,113.49627376444433
2020-07-16,Republican,1540.7692307692307,235.3315573975393,16.63186813186813,2.100865606975878,63101.769230769234,9187.168175847472,1581.5824175824175,193.76961970123497
2020-07-17,Democratic,3620.96,458.9918962638733,10.485714285714284,1.3568560192760482,76988.88,9730.51348907175,926.0457142857141,115.72177854904359
2020-07-17,Republican,1564.8846153846155,238.23242811958295,17.57692307692308,2.1910265623489735,65016.346153846156,9409.664389294532,1619.428571428572,197.4537283996765
2020-07-18,Democratic,3631.96,460.1379029279775,10.251428571428573,1.3195779070530076,77869.52,9827.42609250384,921.9828571428571,113.88335865567798
2020-07-18,Republican,1587.8076923076924,240.98047816622795,18.47252747252747,2.2976358388191613,66662.88461538461,9608.451774920415,1634.675824175824,200.1064594693873
2020-07-19,Democratic,3639.64,460.91057930083514,10.462857142857144,1.3448208624056657,78842.12,9949.746636838488,950.4114285714287,119.2765497962154
2020-07-19,Republican,1600.6538461538462,242.34407168753498,18.543956043956044,2.276587516673906,68199.23076923077,9803.78124010349,1627.0439560439559,200.71712040279985
2020-07-20,Democratic,3644.64,462.0155917966554,10.314285714285713,1.3295352767346111,79715.0,10077.555958994368,949.9542857142856,120.42024836781783
2020-07-20,Republican,1609.7307692307693,243.10591232006163,18.873626373626376,2.284436973330244,69535.38461538461,9981.310462869507,1619.120879120879,202.8495274537309
2020-07-21,Democratic,3656.2,463.8165348610035,10.731428571428571,1.4034541397838913,80627.36,10188.353046511533,957.9199999999998,120.59154389656707
2020-07-21,Republican,1638.5384615384614,246.8452000446048,20.142857142857142,2.4602125846993683,71086.96153846153,10182.748077288297,1613.571428571428,203.66062374667263
2020-07-22,Democratic,3672.0,466.01514018241033,11.108571428571429,1.4795684145566768,81776.24,10321.670754521834,972.9657142857142,122.11104172697117
2020-07-22,Republican,1668.1538461538462,250.71190094442815,21.47802197802198,2.649874050780058,72637.53846153847,10382.573330490732,1620.8186813186815,204.92250444369571
2020-07-23,Democratic,3685.6,467.49615716717295,11.05714285714286,1.450260306078294,82874.88,10445.771957865858,994.5314285714284,122.70453064899868
2020-07-23,Republican,1695.5384615384614,253.93113159815013,22.109890109890102,2.6570820286586923,74308.11538461539,10603.4813940698,1600.9065934065932,202.33045974604678
2020-07-24,Democratic,3703.16,471.36941945474905,11.74285714285714,1.7682175986965334,83977.24,10598.09712509422,998.3371428571429,123.94051943178152
2020-07-24,Republican,1723.7692307692307,257.18144584054266,22.697802197802197,2.7070025315656685,76121.42307692308,10840.576918259478,1586.4395604395604,204.41607556642072
2020-07-25,Democratic,3715.68,472.51956031394496,11.96,1.768808197995383,84906.88,10698.00122342391,1005.337142857143,124.3678758457242
2020-07-25,Republican,1750.6923076923076,260.524087151746,23.26923076923077,2.7919441407882926,77707.73076923077,11054.01686478771,1577.8351648351652,206.50929855247063
2020-07-26,Democratic,3722.64,473.3522527674329,11.857142857142856,1.7773819237996604,85930.32,10829.66064295036,1012.5999999999999,125.70200087312436
2020-07-26,Republican,1765.4615384615386,262.02738862667456,23.543956043956044,2.8119024198770886,79073.65384615384,11257.513434405178,1553.489010989011,207.6760277573841
2020-07-27,Democratic,3729.24,474.4920036009669,12.085714285714282,1.7823445434730407,86832.56,10964.889853978599,1016.7942857142855,126.76198499774772
2020-07-27,Republican,1799.8461538461538,264.0987697380786,27.159340659340657,2.9989796311452745,80315.11538461539,11431.774643646706,1539.9615384615386,207.20916868245706
2020-07-28,Democratic,3743.08,476.54564696853566,12.411428571428571,1.8184445867902845,87591.48,11071.091538376151,994.8742857142855,126.1054988378027
2020-07-28,Republican,1829.3461538461538,267.78397879007974,27.25824175824176,2.991254106496422,81731.76923076923,11622.29289446344,1520.686813186813,205.6492595964493
2020-07-29,Democratic,3763.84,479.2253733911962,13.119999999999997,1.88717617268368,88577.88,11202.45629982206,971.6628571428569,125.8265064714605
2020-07-29,Republican,1866.6538461538462,271.7683269967882,28.357142857142854,3.0080608646228635,83350.07692307692,11837.72702175775,1530.362637362637,207.8790987524318
2020-07-30,Democratic,3781.48,481.07915575014607,13.697142857142858,1.9404283689961699,89610.0,11327.381800363888,962.16,125.94426321400442
2020-07-30,Republican,1898.0,276.19769657139716,28.92307692307692,3.180937853320998,85009.57692307692,12059.51321808834,1528.7802197802198,208.0045462883628
2020-07-31,Democratic,3794.56,483.1239338611768,13.057142857142855,1.679216343775383,90610.6,11465.036084340496,947.6228571428571,123.84842274946769
2020-07-31,Republican,1935.6538461538462,280.11804005864474,30.26923076923077,3.2766563168717107,86644.5,12282.875126953459,1503.2967032967035,206.04260124199743
2020-08-01,Democratic,3810.24,484.2708276671965,13.508571428571429,1.6787524790359152,91353.48,11555.513655466046,920.9428571428571,122.50177600601955
2020-08-01,Republican,1966.076923076923,283.48819027632277,30.76923076923077,3.280586160653819,88221.53846153847,12493.729794536806,1501.9725274725274,205.67327567844188
2020-08-02,Democratic,3821.4,485.50225891491334,14.10857142857143,1.7357151639257764,92335.04,11678.559842165176,914.9600000000003,121.27131417354497
2020-08-02,Republican,1974.3076923076924,284.7694167825256,29.835164835164832,3.2488611651215566,89113.26923076923,12633.190209431368,1434.2307692307693,196.5252535751697
2020-08-03,Democratic,3826.88,486.5705789387858,13.948571428571427,1.725510762545577,93073.16,11787.407769256064,891.5142857142858,117.50255932535198
2020-08-03,Republican,1989.0,286.25931188473305,27.02197802197802,3.1657917352363523,90294.34615384616,12785.071448845,1425.6043956043957,193.32811502832797
2020-08-04,Democratic,3840.0,488.1001037495623,13.845714285714285,1.650636683003835,93876.2,11909.877135628056,897.8171428571429,119.82651389312943
2020-08-04,Republican,2021.3461538461538,289.8811150826697,27.428571428571427,3.156733756084286,91483.88461538461,12942.186865515125,1393.1593406593404,188.5562815788118
2020-08-05,Democratic,3858.28,490.0627654367368,13.491428571428571,1.5481988636486628,94625.48,12021.01255841839,863.9428571428573,116.93660837090438
2020-08-05,Republican,2058.230769230769,294.083948313668,27.368131868131858,3.187945902411391,92759.80769230769,13121.098376836908,1344.2472527472528,183.3387650113082
2020-08-06,Democratic,3875.88,491.9170742457707,13.485714285714288,1.5482740708035398,95399.52,12128.152456660137,827.0742857142859,114.39580804232102
2020-08-06,Republican,2088.923076923077,297.55947041678996,27.274725274725277,3.0516819779132556,94087.53846153847,13303.916243170572,1296.8516483516485,177.77186072603348
2020-08-07,Democratic,3894.32,494.4801093655427,14.251428571428571,1.622310786338006,96393.4,12260.348409759095,826.1142857142856,113.61604648837174
2020-08-07,Republican,2122.1923076923076,301.0077426569218,26.648351648351646,2.9842432283252984,95467.76923076923,13501.715422473444,1260.467032967033,174.12004221714068
2020-08-08,Democratic,3908.52,496.24994270939146,14.040000000000003,1.7113021488849929,97254.32,12367.167873030177,842.9771428571428,115.95060250916153
2020-08-08,Republican,2150.076923076923,303.8385425232367,26.28571428571428,2.907193178130553,96691.69230769231,13659.827309269536,1210.0219780219782,166.5853592475328
2020-08-09,Democratic,3917.88,497.4343017051584,13.782857142857143,1.7045775414635913,98127.72,12476.116192768675,827.5257142857142,113.9366215147857
2020-08-09,Republican,2164.576923076923,305.8413701003442,27.18131868131868,3.0102790454026684,97798.15384615384,13827.854111472589,1240.697802197802,170.66627172017476
2020-08-10,Democratic,3923.4,498.12291662965384,13.788571428571432,1.6503339558382857,98846.36,12566.096939921756,824.7428571428569,111.24131009509887
2020-08-10,Republican,2175.653846153846,307.4849852517813,26.66483516483516,3.0322390524354623,98687.92307692308,13953.172016915874,1199.0824175824175,166.87150972440992
